# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1664954908.05353 -116.285674 135.280038 0.151047 -0.002421 0.002626 0.778007 0.628245 0.0000014851 0.0000003023 -0.0000031075 0.0000007458 0.0000006276 0.0004329842 7.8954643736 6.4719676402 0.0029619609 5.5769521115 0.0021343032 0.0150531312
1664954908.15354 -116.318308 135.438410 0.153396 -0.003113 0.004265 0.778942 0.627074 0.0000015500 0.0000003065 -0.0000042577 0.0000007807 0.0000011075 0.0004329979 7.9138198090 6.4816036659 0.0029658458 5.5805291781 0.0021354563 0.0150665790
1664954908.25353 -116.362768 135.593358 0.152987 -0.007311 0.001106 0.779228 0.626697 0.0000016865 0.0000003819 -0.0000051274 0.0000008613 -0.0000036016 0.0004330271 7.9317232063 6.4914965583 0.0029697542 5.5848496879 0.0021368896 0.0150807938
1664954908.35353 -116.397420 135.736229 0.151393 -0.003382 -0.002624 0.781224 0.624236 0.0000016502 0.0000003927 -0.0000005290 0.0000009140 -0.0000037069 0.0004331074 7.9486944480 6.5004483958 0.0029739965 5.5882548733 0.0021378638 0.0150938076
1664954908.45354 -116.424858 135.892469 0.154707 -0.002785 0.002038 0.781391 0.624032 0.0000014548 0.0000003161 -0.0000025777 0.0000008474 -0.0000000562 0.0004330989 7.9668026903 6.5093245507 0.0029792724 5.5907718082 0.0021405365 0.0151045623
1664954908.55354 -116.455828 136.038897 0.155760 -0.000402 0.001758 0.782331 0.622861 0.0000015077 0.0000003378 -0.0000008812 0.0000008591 0.0000007511 0.0004331241 7.9841234270 6.5183605686 0.0029834713 5.5940910693 0.0021431392 0.0151150749
1664954908.65354 -116.493034 136.183280 0.156554 0.000541 -0.001247 0.782334 0.622858 0.0000015566 0.0000003841 0.0000013133 0.0000009173 -0.0000004808 0.0004331654 8.0010088014 6.5273199447 0.0029872983 5.5975866962 0.0021451649 0.0151273636
1664954908.75354 -116.520789 136.335989 0.156671 -0.000693 -0.000576 0.784408 0.620244 0.0000015165 0.0000004072 0.0000000542 0.0000008549 -0.0000009588 0.0004330982 8.0186445718 6.5367126916 0.0029913922 5.6012852277 0.0021479567 0.0151374983
1664954908.85354 -116.555731 136.481024 0.156272 0.001019 -0.001713 0.784560 0.620050 0.0000015515 0.0000004322 0.0000017873 0.0000008897 -0.0000006454 0.0004331325 8.0361174617 6.5452923768 0.0029957643 5.6037702351 0.0021503918 0.0151493336
1664954908.95354 -116.591578 136.632898 0.156900 0.000500 -0.001343 0.786621 0.617434 0.0000016179 0.0000004611 0.0000013958 0.0000009125 -0.0000007580 0.0004331701 8.0533618339 6.5544638181 0.0029999560 5.6073883430 0.0021530084 0.0151606097
1664954909.05354 -116.624701 136.783133 0.157664 0.000710 0.001171 0.786863 0.617126 0.0000015971 0.0000004580 0.0000002200 0.0000009059 0.0000010830 0.0004331822 8.0712787483 6.5636154117 0.0030028945 5.6105173441 0.0021568383 0.0151698754
1664954909.15354 -116.663645 136.929546 0.155521 0.001386 0.000556 0.787075 0.616855 0.0000015712 0.0000004538 0.0000007325 0.0000009052 0.0000012341 0.0004331581 8.0884810277 6.5727817753 0.0030071746 5.6141604273 0.0021591822 0.0151807771
1664954909.25353 -116.703084 137.067224 0.155725 0.001637 -0.001304 0.787850 0.615864 0.0000014699 0.0000004107 0.0000019292 0.0000008988 0.0000000808 0.0004331912 8.1052462725 6.5820251082 0.0030096586 5.6182205454 0.0021644052 0.0151895371
1664954909.35353 -116.737014 137.213526 0.161192 0.001084 0.000875 0.789160 0.614186 0.0000015935 0.0000004811 0.0000009437 0.0000009168 0.0000012661 0.0004332145 8.1217607911 6.5907764583 0.0030127061 5.6216557928 0.0021676711 0.0151996912
1664954909.45353 -116.768925 137.358872 0.159713 0.001758 0.002916 0.789404 0.613865 0.0000016611 0.0000005108 -0.0000001745 0.0000009850 0.0000031387 0.0004332767 8.1389805605 6.5995673945 0.0030158721 5.6246934653 0.0021710983 0.0152102256
1664954909.55353 -116.810339 137.495867 0.159966 0.000052 0.001494 0.789651 0.613554 0.0000016189 0.0000004785 -0.0000004462 0.0000009355 0.0000009948 0.0004332996 8.1553398013 6.6086799284 0.0030176741 5.6288229492 0.0021746175 0.0152190457
1664954909.65353 -116.850493 137.627839 0.159186 -0.001327 -0.000174 0.789679 0.613519 0.0000016566 0.0000004936 -0.0000004663 0.0000009404 -0.0000007524 0.0004333220 8.1709338093 6.6173450316 0.0030210649 5.6327361704 0.0021774829 0.0152287890
1664954909.75353 -116.885571 137.757113 0.155542 -0.004732 0.004452 0.788819 0.614591 0.0000016790 0.0000004497 -0.0000055038 0.0000008965 0.0000006416 0.0004332543 8.1866130597 6.6255820834 0.0030241271 5.6358740404 0.0021781952 0.0152371488
1664954909.85353 -116.906235 137.857637 0.155641 -0.004994 0.009104 0.783674 0.621086 0.0000018196 0.0000004254 -0.0000079478 0.0000009546 0.0000034293 0.0004332052 8.1986984687 6.6319528101 0.0030297275 5.6383169747 0.0021783720 0.0152444671
1664954909.95354 -116.925061 137.917185 0.153593 -0.004282 0.007411 0.778680 0.627363 0.0000018005 0.0000004758 -0.0000064139 0.0000009667 0.0000027010 0.0004333022 8.2060823339 6.6362379512 0.0030365258 5.6403598046 0.0021753960 0.0152488758
1664954910.05354 -116.932098 137.958265 0.154312 -0.004539 0.007455 0.777894 0.628335 0.0000017057 0.0000004335 -0.0000066373 0.0000009447 0.0000026616 0.0004332896 8.2113660586 6.6390271599 0.0030443267 5.6411337653 0.0021707535 0.0152501357
1664954910.15354 -116.927414 137.987385 0.155335 -0.002184 0.007262 0.776355 0.630251 0.0000013583 0.0000002867 -0.0000049265 0.0000008656 0.0000035700 0.0004332436 8.2150918291 6.6409370176 0.0030504326 5.6412367031 0.0021677796 0.0152496248
1664954910.25354 -116.929545 138.008370 0.153998 -0.002417 0.005528 0.776093 0.630589 0.0000012994 0.0000002792 -0.0000043637 0.0000008271 0.0000024308 0.0004332589 8.2180469800 6.6423481669 0.0030531811 5.6410683548 0.0021647209 0.0152486522
1664954910.35354 -116.944182 138.047858 0.151874 -0.002601 0.003448 0.775566 0.631251 0.0000011757 0.0000002302 -0.0000034671 0.0000007562 0.0000010040 0.0004332342 8.2209346641 6.6438872024 0.0030527165 5.6411786299 0.0021638692 0.0152462053
1664954910.45354 -116.959614 138.107377 0.155056 -0.002019 0.002606 0.774658 0.632372 0.0000010781 0.0000001868 -0.0000024188 0.0000007130 0.0000005670 0.0004332171 8.2269409566 6.6473298868 0.0030506375 5.6426572531 0.0021645223 0.0152465034
1664954910.55354 -116.973205 138.185840 0.153980 -0.001221 0.003556 0.773886 0.633313 0.0000010591 0.0000001809 -0.0000024797 0.0000007067 0.0000016041 0.0004332187 8.2360082552 6.6520323737 0.0030501081 5.6442041499 0.0021672383 0.0152491533
1664954910.65354 -116.984634 138.277393 0.152616 -0.000064 0.005299 0.773729 0.633494 0.0000009899 0.0000001337 -0.0000026754 0.0000006961 0.0000033537 0.0004331887 8.2469065560 6.6574570889 0.0030539589 5.6455452993 0.0021647680 0.0152526156
1664954910.75354 -116.985942 138.363005 0.150814 0.000558 0.006615 0.773542 0.633710 0.0000009794 0.0000001207 -0.0000027978 0.0000007112 0.0000046580 0.0004331666 8.2587118190 6.6631617302 0.0030581387 5.6467302674 0.0021614782 0.0152571606
1664954910.85354 -116.989537 138.444892 0.152712 0.001198 0.004493 0.773131 0.634230 0.0000009635 0.0000001389 -0.0000011821 0.0000006955 0.0000035615 0.0004332045 8.2689072831 6.6679397855 0.0030629390 5.6473535047 0.0021556482 0.0152607395
1664954910.95354 -116.999192 138.543222 0.152694 0.003630 0.004272 0.772374 0.635144 0.0000009047 0.0000001242 0.0000005323 0.0000007060 0.0000046939 0.0004331796 8.2794621121 6.6722509866 0.0030639584 5.6471240521 0.0021523186 0.0152651918
1664954911.05354 -117.024248 138.665753 0.152240 0.001057 0.004195 0.770772 0.637096 0.0000009083 0.0000001042 -0.0000013101 0.0000006940 0.0000032629 0.0004332378 8.2928131219 6.6787341383 0.0030654046 5.6487944148 0.0021525789 0.0152720832
1664954911.15354 -117.056932 138.794656 0.155147 0.000270 0.000354 0.771075 0.636745 0.0000008749 0.0000001030 0.0000002643 0.0000006512 0.0000002099 0.0004332677 8.3078522541 6.6867696267 0.0030699028 5.6517433390 0.0021503371 0.0152789390
1664954911.25354 -117.071936 138.939754 0.151839 -0.000771 0.005525 0.770660 0.637222 0.0000009123 0.0000000794 -0.0000032830 0.0000006844 0.0000031067 0.0004332548 8.3258729677 6.6954689217 0.0030734337 5.6538409451 0.0021500323 0.0152876277
1664954911.35354 -117.093300 139.093148 0.153643 -0.003156 0.010783 0.769045 0.639096 0.0000010249 0.0000000104 -0.0000077595 0.0000007327 0.0000051730 0.0004331443 8.3438661264 6.7038567321 0.0030746907 5.6555576298 0.0021527699 0.0152966849
1664954911.45354 -117.127071 139.239714 0.150237 -0.002435 0.010877 0.766859 0.641719 0.0000010333 0.0000000122 -0.0000073990 0.0000007659 0.0000057782 0.0004331910 8.3608676394 6.7121419929 0.0030776983 5.6578416159 0.0021543640 0.0153062109
1664954911.55354 -117.151762 139.387593 0.148620 -0.005417 0.013599 0.764956 0.643916 0.0000012185 -0.0000000598 -0.0000110224 0.0000008465 0.0000058318 0.0004331347 8.3783873893 6.7211202854 0.0030812048 5.6609661866 0.0021557462 0.0153169795
1664954911.65354 -117.187629 139.527632 0.144765 -0.005302 0.010909 0.764597 0.644395 0.0000011243 0.0000000301 -0.0000092789 0.0000008050 0.0000040645 0.0004332633 8.3949988615 6.7294707157 0.0030870254 5.6636959165 0.0021555857 0.0153268803
1664954911.75354 -117.217091 139.677680 0.140806 -0.005653 0.009227 0.764200 0.644889 0.0000010988 0.0000000707 -0.0000086458 0.0000007964 0.0000028677 0.0004333238 8.4127080676 6.7388209577 0.0030909714 5.6673406456 0.0021575767 0.0153363416
1664954911.85354 -117.230888 139.839509 0.138344 -0.005802 0.012237 0.762617 0.646708 0.0000011676 -0.0000000081 -0.0000107821 0.0000008249 0.0000051408 0.0004331799 8.4321994578 6.7479111132 0.0030972937 5.6694318488 0.0021592894 0.0153471267
1664954911.95354 -117.255842 139.996199 0.131921 -0.003968 0.012529 0.763266 0.645951 0.0000011730 0.0000000366 -0.0000093965 0.0000009000 0.0000059025 0.0004332889 8.4512129657 6.7566456857 0.0031046437 5.6712895183 0.0021600536 0.0153585315
1664954912.05354 -117.304075 140.160370 0.131998 -0.005132 0.012660 0.762538 0.646799 0.0000011721 0.0000000072 -0.0000102835 0.0000009369 0.0000051655 0.0004333515 8.4700172751 6.7659312757 0.0031147509 5.6741320500 0.0021584370 0.0153674661
1664954912.15354 -117.336304 140.304935 0.129510 -0.005507 0.011250 0.761001 0.648630 0.0000011715 0.0000000299 -0.0000098098 0.0000009918 0.0000042446 0.0004335009 8.4882594171 6.7759378463 0.0031209160 5.6785699122 0.0021595837 0.0153786976
1664954912.25354 -117.363414 140.436923 0.126617 -0.006550 0.010360 0.758915 0.651074 0.0000012216 0.0000000467 -0.0000097940 0.0000010562 0.0000029812 0.0004336389 8.5042740912 6.7842744049 0.0031259533 5.6817721136 0.0021605503 0.0153887885
1664954912.35354 -117.375972 140.557562 0.125325 -0.006494 0.010297 0.753912 0.656863 0.0000012269 0.0000000320 -0.0000100458 0.0000009418 0.0000029182 0.0004334740 8.5193947195 6.7914886472 0.0031327013 5.6837047606 0.0021607718 0.0153954081
1664954912.45354 -117.390289 140.671148 0.122468 -0.006696 0.007958 0.750468 0.660825 0.0000012444 0.0000000629 -0.0000087461 0.0000009579 0.0000013232 0.0004336149 8.5334616901 6.7980379274 0.0031382298 5.6852500025 0.0021605566 0.0154045435
1664954912.55354 -117.386099 140.790894 0.124334 -0.004008 0.009712 0.748815 0.662696 0.0000011822 0.0000000336 -0.0000075573 0.0000008508 0.0000037427 0.0004335258 8.5476087996 6.8038383571 0.0031422147 5.6854887097 0.0021602829 0.0154113176
1664954912.65354 -117.401709 140.921968 0.123572 -0.003839 0.006888 0.747964 0.663693 0.0000011859 0.0000000852 -0.0000060003 0.0000007947 0.0000021370 0.0004335503 8.5626764328 6.8101988945 0.0031460095 5.6860687823 0.0021604895 0.0154198068
1664954912.75354 -117.422805 141.060572 0.122542 -0.005710 0.004601 0.745026 0.666995 0.0000011857 0.0000001191 -0.0000058958 0.0000007894 -0.0000004834 0.0004335885 8.5794985591 6.8181200060 0.0031496780 5.6880771273 0.0021627514 0.0154291704
1664954912.85354 -117.431595 141.197945 0.122581 -0.004273 0.004723 0.740623 0.671891 0.0000011617 0.0000001101 -0.0000051175 0.0000007992 0.0000005117 0.0004336624 8.5961805301 6.8252544752 0.0031529918 5.6889335847 0.0021655987 0.0154387107
1664954912.95354 -117.443815 141.332291 0.121908 -0.004829 0.005174 0.738631 0.674072 0.0000012017 0.0000001191 -0.0000056072 0.0000008155 0.0000003942 0.0004336856 8.6123911717 6.8323895994 0.0031568689 5.6901075166 0.0021680789 0.0154482238
1664954913.05354 -117.450505 141.469149 0.119948 -0.002833 0.006564 0.736218 0.676707 0.0000011466 0.0000001195 -0.0000051773 0.0000008196 0.0000024685 0.0004336704 8.6288519881 6.8392434700 0.0031597204 5.6906426252 0.0021721339 0.0154562440
1664954913.15354 -117.466068 141.608886 0.119546 -0.005082 0.006612 0.734083 0.679009 0.0000012161 0.0000001382 -0.0000066681 0.0000008292 0.0000011705 0.0004337038 8.6462044663 6.8469825770 0.0031642778 5.6920823728 0.0021740735 0.0154660491
1664954913.25354 -117.475203 141.745778 0.119208 -0.005476 0.005955 0.732675 0.680530 0.0000013154 0.0000001515 -0.0000065470 0.0000008486 0.0000004078 0.0004337768 8.6628374209 6.8544160931 0.0031683943 5.6934990652 0.0021755736 0.0154765948
1664954913.35354 -117.484834 141.882783 0.118145 -0.005852 0.006624 0.730067 0.683318 0.0000013706 0.0000001259 -0.0000072970 0.0000008507 0.0000007693 0.0004337739 8.6794424496 6.8612635950 0.0031729160 5.6940062567 0.0021771027 0.0154867142
1664954913.45354 -117.497636 142.015781 0.117442 -0.006639 0.005030 0.728497 0.684998 0.0000012858 0.0000001341 -0.0000067596 0.0000008668 -0.0000008016 0.0004338459 8.6957244180 6.8685852085 0.0031776363 5.6954853870 0.0021786139 0.0154968270
1664954913.55354 -117.497062 142.150468 0.116390 -0.006444 0.007912 0.724028 0.689695 0.0000013215 0.0000001036 -0.0000082568 0.0000008637 0.0000009994 0.0004337955 8.7119730144 6.8752288738 0.0031833156 5.6959155670 0.0021801692 0.0155062540
1664954913.65354 -117.503449 142.267253 0.117476 -0.005434 0.004895 0.721565 0.692308 0.0000012792 0.0000001456 -0.0000058993 0.0000008728 -0.0000003731 0.0004339086 8.7264113817 6.8811644363 0.0031867051 5.6963628355 0.0021817454 0.0155160709
1664954913.75354 -117.512827 142.377465 0.119116 -0.004329 0.000987 0.720035 0.693924 0.0000011498 0.0000000880 -0.0000031656 0.0000008157 -0.0000018081 0.0004339202 8.7404051810 6.8870922880 0.0031903511 5.6970753044 0.0021838963 0.0155239917
1664954913.85354 -117.509720 142.498731 0.117661 -0.000519 0.001055 0.717020 0.697051 0.0000011044 0.0000000657 -0.0000007271 0.0000007770 0.0000003799 0.0004339174 8.7551179312 6.8928686098 0.0031937623 5.6971011500 0.0021863280 0.0155313355
1664954913.95354 -117.498789 142.638225 0.121045 -0.001103 0.006850 0.714975 0.699115 0.0000010144 0.0000000412 -0.0000043773 0.0000007588 0.0000036379 0.0004338205 8.7721277765 6.8992144311 0.0031977341 5.6965853015 0.0021898848 0.0155372340
1664954914.05354 -117.507254 142.774063 0.122559 -0.000957 0.002310 0.714277 0.699858 0.0000009705 0.0000000757 -0.0000015880 0.0000007225 0.0000008679 0.0004339010 8.7881941363 6.9057383746 0.0032007559 5.6969656488 0.0021927446 0.0155456541
1664954914.15354 -117.515404 142.912373 0.122843 -0.005611 0.004218 0.712748 0.701385 0.0000010336 0.0000000796 -0.0000057861 0.0000007003 -0.0000007857 0.0004338235 8.8053057993 6.9128491963 0.0032043894 5.6976359579 0.0021953123 0.0155543225
1664954914.25354 -117.514073 143.029436 0.125074 -0.005654 0.003733 0.712653 0.701484 0.0000010483 0.0000000732 -0.0000054358 0.0000006960 -0.0000009639 0.0004338331 8.8195751587 6.9186985995 0.0032066376 5.6980879164 0.0021975679 0.0155621824
1664954914.35354 -117.502460 143.129525 0.125421 -0.004179 0.003427 0.711805 0.702356 0.0000010492 0.0000000534 -0.0000043686 0.0000006944 -0.0000002857 0.0004338727 8.8322370731 6.9234199384 0.0032077478 5.6977346198 0.0022003278 0.0155692659
1664954914.45354 -117.488219 143.222238 0.123765 0.000773 0.004337 0.711527 0.702645 0.0000010572 0.0000000206 -0.0000019473 0.0000007224 0.0000031389 0.0004338978 8.8439324867 6.9269545898 0.0032099467 5.6961079271 0.0022016556 0.0155770521
1664954914.55354 -117.475316 143.321150 0.121497 0.004016 0.001967 0.709070 0.705124 0.0000009756 0.0000000679 0.0000013852 0.0000006768 0.0000036246 0.0004338343 8.8556392883 6.9309965721 0.0032105135 5.6952499114 0.0022012225 0.0155834213
1664954914.65354 -117.479891 143.433101 0.121073 0.001433 0.000995 0.704536 0.709666 0.0000009706 0.0000000615 0.0000005456 0.0000006545 0.0000015837 0.0004338873 8.8694784670 6.9359763021 0.0032131159 5.6945849977 0.0022024500 0.0155915545
1664954914.75354 -117.477553 143.550223 0.120527 0.000708 0.002593 0.699681 0.714451 0.0000010036 0.0000000320 -0.0000011157 0.0000006773 0.0000020095 0.0004339199 8.8839980900 6.9416785370 0.0032177352 5.6946644341 0.0022039626 0.0155995665
1664954914.85354 -117.476486 143.663761 0.119099 -0.001302 0.000127 0.693326 0.720623 0.0000010060 0.0000000254 -0.0000006922 0.0000006780 -0.0000008001 0.0004339618 8.8977152046 6.9471119004 0.0032215086 5.6948264904 0.0022052413 0.0156068446
1664954914.95354 -117.463265 143.777550 0.118818 0.000322 0.001154 0.688075 0.725639 0.0000010308 0.0000000115 -0.0000003771 0.0000006644 0.0000007384 0.0004339529 8.9117637994 6.9517069913 0.0032264734 5.6934765397 0.0022067583 0.0156139302
1664954915.05354 -117.452617 143.895137 0.121454 0.001145 -0.000245 0.683916 0.729560 0.0000010017 -0.0000000065 0.0000011501 0.0000006661 0.0000006503 0.0004339608 8.9258813906 6.9564542669 0.0032311670 5.6923167551 0.0022084934 0.0156208217
1664954915.15354 -117.447518 144.015162 0.122403 0.000192 -0.000640 0.679719 0.733472 0.0000010402 -0.0000000265 0.0000007957 0.0000006718 -0.0000002458 0.0004339852 8.9410527077 6.9618572653 0.0032367013 5.6915584067 0.0022106082 0.0156284465
1664954915.25354 -117.434892 144.146659 0.122500 0.001259 0.001375 0.677509 0.735512 0.0000010217 -0.0000000255 0.0000000801 0.0000006739 0.0000014693 0.0004339900 8.9569559915 6.9672557967 0.0032427703 5.6903516428 0.0022118967 0.0156363922
1664954915.35354 -117.420545 144.284920 0.122917 0.000566 0.002635 0.675918 0.736972 0.0000010961 -0.0000000469 -0.0000011166 0.0000006764 0.0000018628 0.0004339845 8.9745020138 6.9734644918 0.0032496636 5.6894085799 0.0022125507 0.0156449549
1664954915.45354 -117.412475 144.427424 0.122211 0.000695 -0.000952 0.675303 0.737539 0.0000011814 -0.0000000638 0.0000012833 0.0000006699 -0.0000001429 0.0004340035 8.9920820466 6.9797661337 0.0032580839 5.6885945021 0.0022128320 0.0156535999
1664954915.55354 -117.397659 144.583802 0.120898 -0.002082 0.001142 0.674119 0.738619 0.0000010928 -0.0000000576 -0.0000016341 0.0000006616 -0.0000005462 0.0004339946 9.0116044853 6.9865142635 0.0032670913 5.6872906771 0.0022134193 0.0156621050
1664954915.65354 -117.378501 144.746909 0.120837 -0.001928 0.003306 0.673059 0.739578 0.0000011472 -0.0000000704 -0.0000030063 0.0000006648 0.0000007373 0.0004339932 9.0313358749 6.9929468736 0.0032734754 5.6854062095 0.0022147746 0.0156729832
1664954915.75354 -117.362324 144.904570 0.118570 -0.002901 0.005444 0.669557 0.742735 0.0000011799 -0.0000000835 -0.0000050286 0.0000006931 0.0000012152 0.0004340036 9.0511523699 6.9995754017 0.0032798962 5.6838048178 0.0022157016 0.0156839186
1664954915.85354 -117.343879 145.043325 0.118116 -0.002944 0.005127 0.660752 0.750581 0.0000012081 -0.0000000852 -0.0000047751 0.0000006860 0.0000009863 0.0004340792 9.0687573404 7.0054649482 0.0032859524 5.6824398069 0.0022166368 0.0156943682
