# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1666059897.05152 35.671978 -3.610252 0.606892 -0.016279 0.005109 0.705596 0.708409 0.0000026673 0.0000001753 -0.0000122893 0.0000021300 -0.0000065739 0.0004140624 0.0256671746 0.0470623084 -0.0003150860 0.5296652828 0.0003371770 0.0049567071
1666059897.15150 35.676472 -3.470826 0.602490 -0.017126 0.004632 0.706830 0.707161 0.0000026712 0.0000002066 -0.0000127121 0.0000021440 -0.0000074011 0.0004139883 0.0253168358 0.0450760611 -0.0003195538 0.5297762465 0.0003373565 0.0049597543
1666059897.25148 35.677882 -3.339125 0.600314 -0.016276 0.002641 0.707490 0.706530 0.0000025541 0.0000001942 -0.0000108225 0.0000021558 -0.0000079555 0.0004140460 0.0249898483 0.0431407433 -0.0003240023 0.5298978668 0.0003362068 0.0049625580
1666059897.35146 35.683710 -3.206816 0.595187 -0.014635 0.003498 0.711871 0.702149 0.0000025395 0.0000001547 -0.0000105004 0.0000020988 -0.0000066177 0.0004141400 0.0246799556 0.0412147433 -0.0003281733 0.5300142093 0.0003360378 0.0049671849
1666059897.45145 35.681739 -3.065967 0.595592 -0.015690 0.003386 0.718678 0.695158 0.0000025517 0.0000001706 -0.0000110441 0.0000021005 -0.0000069415 0.0004141630 0.0243793774 0.0392784171 -0.0003316334 0.5300227265 0.0003360622 0.0049720942
1666059897.55144 35.678052 -2.924522 0.593202 -0.017948 0.003461 0.727265 0.686113 0.0000026563 0.0000002412 -0.0000123125 0.0000021544 -0.0000082928 0.0004141660 0.0240661577 0.0371861676 -0.0003341802 0.5298410090 0.0003368017 0.0049778925
1666059897.65142 35.676667 -2.780786 0.588706 -0.018165 0.005581 0.736013 0.676701 0.0000027963 0.0000002293 -0.0000139917 0.0000021068 -0.0000068191 0.0004142489 0.0237681953 0.0350996778 -0.0003356354 0.5298079927 0.0003377213 0.0049840428
1666059897.75141 35.664435 -2.631080 0.584386 -0.021394 0.006163 0.743925 0.667892 0.0000029743 0.0000003151 -0.0000163784 0.0000021558 -0.0000080732 0.0004141583 0.0234753317 0.0329807301 -0.0003353084 0.5294838061 0.0003383882 0.0049892118
1666059897.85140 35.640769 -2.489408 0.582378 -0.022672 0.005123 0.753596 0.656926 0.0000030195 0.0000003809 -0.0000167239 0.0000021930 -0.0000091528 0.0004141936 0.0231786117 0.0308610393 -0.0003293035 0.5289780374 0.0003406590 0.0049900171
1666059897.95139 35.621075 -2.350361 0.578957 -0.023983 0.004056 0.763151 0.645762 0.0000030693 0.0000004409 -0.0000171450 0.0000022584 -0.0000102995 0.0004142677 0.0229178102 0.0288790092 -0.0003285525 0.5281896846 0.0003404289 0.0049961772
1666059898.05139 35.602781 -2.196853 0.565570 -0.026545 0.013976 0.772134 0.634751 0.0000037448 0.0000002935 -0.0000240793 0.0000020387 -0.0000048092 0.0004138651 0.0226156956 0.0266708141 -0.0003229709 0.5277181969 0.0003402886 0.0049967470
1666059898.15138 35.568553 -2.019769 0.547177 -0.043277 0.025518 0.776000 0.628729 0.0000064218 0.0000006312 -0.0000407767 0.0000020997 -0.0000061544 0.0004112935 0.0223136935 0.0240290270 -0.0003273299 0.5264104467 0.0003347845 0.0050025467
1666059898.25137 35.520122 -1.888359 0.550105 -0.043129 0.011051 0.786958 0.615399 0.0000050746 0.0000012275 -0.0000334106 0.0000025366 -0.0000147592 0.0004123809 0.0220841238 0.0222088485 -0.0003268418 0.5249792532 0.0003320576 0.0050033893
1666059898.35137 35.490223 -1.770091 0.549499 -0.034376 0.008860 0.795211 0.605293 0.0000041097 0.0000007531 -0.0000269125 0.0000023208 -0.0000113458 0.0004136777 0.0218711088 0.0204344900 -0.0003242769 0.5242860023 0.0003310462 0.0050074818
1666059898.45137 35.465532 -1.654308 0.548049 -0.025339 0.007868 0.798545 0.601350 0.0000033527 0.0000003709 -0.0000203558 0.0000021542 -0.0000074955 0.0004146783 0.0217073579 0.0188268564 -0.0003228035 0.5233300701 0.0003250775 0.0050117217
1666059898.55137 35.439702 -1.549338 0.542386 -0.010652 0.000714 0.803742 0.594882 0.0000024599 0.0000000714 -0.0000072360 0.0000020726 -0.0000047642 0.0004156836 0.0215520606 0.0172931078 -0.0003191932 0.5224288200 0.0003198395 0.0050126248
1666059898.65138 35.405425 -1.442979 0.532298 0.003668 -0.011411 0.810135 0.586121 0.0000025000 -0.0000001344 0.0000083732 0.0000020863 -0.0000058649 0.0004156568 0.0214080099 0.0159322404 -0.0003158807 0.5215174771 0.0003161100 0.0050104079
1666059898.75138 35.339871 -1.323494 0.533027 -0.005081 -0.016698 0.813812 0.580866 0.0000023922 -0.0000001840 0.0000048209 0.0000024546 -0.0000136920 0.0004154892 0.0212445453 0.0141092493 -0.0003101835 0.5193992812 0.0003113933 0.0050118395
1666059898.85138 35.292096 -1.198364 0.529824 -0.008798 -0.013296 0.822416 0.568663 0.0000022516 -0.0000000281 0.0000003665 0.0000024176 -0.0000133917 0.0004156810 0.0210701367 0.0122427770 -0.0003017741 0.5178006643 0.0003060014 0.0050108646
1666059898.95138 35.249788 -1.073210 0.529901 -0.006743 -0.011618 0.827470 0.561350 0.0000022532 -0.0000000534 0.0000009331 0.0000022841 -0.0000111794 0.0004158959 0.0209476130 0.0105269969 -0.0003019429 0.5165774932 0.0003048994 0.0050127850
1666059899.05137 35.197188 -0.945399 0.526665 -0.010120 -0.010763 0.832581 0.553706 0.0000022332 0.0000000350 -0.0000018706 0.0000023289 -0.0000122169 0.0004158956 0.0208211107 0.0087086271 -0.0003016067 0.5149655228 0.0003074866 0.0050109270
1666059899.15137 35.150724 -0.825737 0.526198 -0.008585 -0.010119 0.839818 0.542706 0.0000022654 0.0000000168 -0.0000011561 0.0000022653 -0.0000109059 0.0004161018 0.0207323175 0.0070185972 -0.0003054383 0.5136211805 0.0003105382 0.0050129095
1666059899.25137 35.092383 -0.704607 0.527163 -0.011844 -0.009885 0.845169 0.534276 0.0000023131 0.0000001003 -0.0000037612 0.0000023398 -0.0000121287 0.0004161073 0.0206551364 0.0052580721 -0.0003085377 0.5119050532 0.0003133734 0.0050144673
1666059899.35137 35.040980 -0.594021 0.530827 -0.012856 -0.012073 0.857469 0.514234 0.0000023417 0.0000001349 -0.0000039024 0.0000024687 -0.0000141236 0.0004161678 0.0205844895 0.0037563367 -0.0003121406 0.5103885526 0.0003190502 0.0050145435
1666059899.45138 34.999273 -0.494711 0.531425 -0.010177 -0.008896 0.866383 0.499196 0.0000022763 0.0000000936 -0.0000034198 0.0000022612 -0.0000111315 0.0004164458 0.0204948102 0.0023266291 -0.0003170219 0.5091423247 0.0003272453 0.0050071137
1666059899.55137 34.947238 -0.407123 0.528900 -0.009858 -0.008725 0.875625 0.482813 0.0000023093 0.0000000932 -0.0000035887 0.0000022165 -0.0000104018 0.0004166271 0.0204215523 0.0011175729 -0.0003207139 0.5077232599 0.0003287447 0.0050052263
1666059899.65138 34.897658 -0.329045 0.528934 -0.009034 -0.007902 0.883778 0.467753 0.0000023520 0.0000000726 -0.0000033438 0.0000021693 -0.0000095012 0.0004168101 0.0203359703 0.0000534317 -0.0003242061 0.5062936668 0.0003277216 0.0050029530
1666059899.75137 34.839148 -0.256995 0.527478 -0.007642 -0.007803 0.889585 0.456638 0.0000023847 0.0000000458 -0.0000024719 0.0000021428 -0.0000089230 0.0004169449 0.0202391490 -0.0009402241 -0.0003238507 0.5045483681 0.0003245418 0.0050000793
1666059899.85137 34.766601 -0.180909 0.524779 -0.010742 -0.013380 0.896596 0.442517 0.0000023968 0.0000000784 -0.0000027971 0.0000024319 -0.0000142711 0.0004167448 0.0201392424 -0.0019297429 -0.0003207727 0.5023604134 0.0003232524 0.0049953749
1666059899.95137 34.705884 -0.092816 0.521216 -0.009991 -0.010796 0.903432 0.428479 0.0000024175 0.0000000675 -0.0000034171 0.0000022816 -0.0000120162 0.0004169898 0.0200747774 -0.0031514257 -0.0003182100 0.5005973253 0.0003228524 0.0049923106
1666059900.05137 34.643689 -0.009518 0.513532 -0.011303 -0.009375 0.912997 0.407701 0.0000024801 0.0000001041 -0.0000051805 0.0000022330 -0.0000113388 0.0004171408 0.0200220848 -0.0043344107 -0.0003171353 0.4986775816 0.0003254066 0.0049883098
1666059900.15138 34.588074 0.069697 0.510678 -0.014895 -0.008598 0.922836 0.384809 0.0000025053 0.0000002433 -0.0000085704 0.0000022271 -0.0000117102 0.0004170777 0.0199026858 -0.0053238814 -0.0003108266 0.4969863957 0.0003229972 0.0049754913
1666059900.25138 34.542095 0.133186 0.509964 -0.013281 -0.008060 0.931704 0.362886 0.0000024705 0.0000001849 -0.0000076986 0.0000021542 -0.0000104151 0.0004173485 0.0198455228 -0.0061997432 -0.0003159007 0.4958921142 0.0003210282 0.0049681696
1666059900.35138 34.487224 0.180750 0.511363 -0.010720 -0.009425 0.936522 0.350319 0.0000023961 0.0000001189 -0.0000055068 0.0000021581 -0.0000105342 0.0004175092 0.0197827612 -0.0068580561 -0.0003149523 0.4943803945 0.0003152470 0.0049610878
1666059900.45137 34.425192 0.222125 0.509988 -0.010376 -0.010087 0.941863 0.335684 0.0000024014 0.0000001096 -0.0000052443 0.0000021840 -0.0000111568 0.0004175903 0.0197142604 -0.0074790878 -0.0003088382 0.4923608659 0.0003099816 0.0049551777
1666059900.55138 34.364870 0.274058 0.509203 -0.006910 -0.008727 0.947876 0.318446 0.0000023992 0.0000000282 -0.0000029145 0.0000020753 -0.0000089845 0.0004178675 0.0196528520 -0.0081320814 -0.0003025890 0.4905822617 0.0003067636 0.0049493139
1666059900.65138 34.279401 0.335685 0.509896 -0.008523 -0.007617 0.954385 0.298359 0.0000024607 0.0000000517 -0.0000048207 0.0000020360 -0.0000082793 0.0004180080 0.0195985200 -0.0088891992 -0.0002944695 0.4882880969 0.0003060225 0.0049433578
1666059900.75137 34.188317 0.397956 0.511827 -0.012260 -0.007698 0.962087 0.272360 0.0000025563 0.0000001202 -0.0000079102 0.0000020617 -0.0000092244 0.0004180462 0.0195277471 -0.0097230797 -0.0002854822 0.4857539834 0.0003081882 0.0049372228
1666059900.85137 34.124513 0.456976 0.511058 -0.011492 -0.005584 0.970492 0.240796 0.0000025769 0.0000000700 -0.0000081011 0.0000019658 -0.0000072196 0.0004182951 0.0194428008 -0.0105509228 -0.0002794276 0.4836490605 0.0003118870 0.0049310355
1666059900.95138 34.051419 0.518401 0.507870 -0.012793 -0.003935 0.976988 0.212874 0.0000024444 0.0000000872 -0.0000096627 0.0000018833 -0.0000055415 0.0004183463 0.0193019878 -0.0111607223 -0.0002720064 0.4818958110 0.0003130467 0.0049167748
1666059901.05138 34.003651 0.560350 0.503683 -0.012387 -0.003677 0.982404 0.186319 0.0000024969 0.0000000571 -0.0000096468 0.0000018709 -0.0000052106 0.0004185031 0.0192408718 -0.0117522236 -0.0002714756 0.4801190637 0.0003093450 0.0049074756
1666059901.15138 33.956078 0.594153 0.502091 -0.010758 -0.003948 0.986437 0.163741 0.0000025083 0.0000000239 -0.0000083744 0.0000018707 -0.0000049220 0.0004187254 0.0191646874 -0.0121554830 -0.0002810993 0.4789934387 0.0002993390 0.0048965989
1666059901.25138 33.900415 0.624253 0.501691 -0.008398 -0.001946 0.989626 0.143409 0.0000024760 -0.0000000556 -0.0000067507 0.0000018316 -0.0000027772 0.0004189547 0.0190809745 -0.0125008072 -0.0002857899 0.4774383545 0.0002900067 0.0048851546
1666059901.35138 33.826722 0.635711 0.501649 -0.009455 -0.004491 0.991576 0.129100 0.0000025740 -0.0000000335 -0.0000073342 0.0000018795 -0.0000049475 0.0004190195 0.0189938637 -0.0126525343 -0.0002828770 0.4752426866 0.0002814344 0.0048756917
1666059901.45138 33.749410 0.650451 0.500897 -0.007456 -0.007799 0.994148 0.107483 0.0000025566 -0.0000000565 -0.0000054640 0.0000019535 -0.0000073229 0.0004191504 0.0189130592 -0.0128175134 -0.0002769818 0.4731679835 0.0002774765 0.0048662029
1666059901.55138 33.653848 0.677968 0.505866 -0.004320 -0.006183 0.995440 0.095090 0.0000024785 -0.0000001476 -0.0000029778 0.0000019030 -0.0000052722 0.0004193039 0.0187803176 -0.0130282369 -0.0002664547 0.4706593549 0.0002739805 0.0048568910
1666059901.65138 33.520019 0.683332 0.508714 -0.006665 -0.008805 0.997014 0.076430 0.0000024530 -0.0000000950 -0.0000049451 0.0000019745 -0.0000078402 0.0004192767 0.0186258313 -0.0132173388 -0.0002533599 0.4671783118 0.0002766717 0.0048497138
1666059901.75138 33.394102 0.709764 0.511691 -0.007278 -0.005410 0.997875 0.064524 0.0000025427 -0.0000001521 -0.0000056371 0.0000019018 -0.0000049284 0.0004194215 0.0184582908 -0.0133863649 -0.0002371417 0.4633099021 0.0002792446 0.0048456070
1666059901.85138 33.243439 0.722291 0.508940 -0.009317 -0.005556 0.998459 0.054429 0.0000025043 -0.0000000662 -0.0000074164 0.0000018799 -0.0000050580 0.0004194053 0.0182229729 -0.0135162384 -0.0002222577 0.4594114904 0.0002853197 0.0048400392
1666059901.95138 33.121430 0.736049 0.507603 -0.011208 -0.006619 0.999168 0.038661 0.0000026375 -0.0000000310 -0.0000090793 0.0000019215 -0.0000062049 0.0004194360 0.0180299331 -0.0135667555 -0.0002108635 0.4553068460 0.0002874800 0.0048384051
1666059902.05139 33.024730 0.753550 0.504449 -0.007283 -0.001912 0.999710 0.022884 0.0000026286 -0.0000001719 -0.0000060813 0.0000018710 -0.0000020757 0.0004197527 0.0179343940 -0.0137838428 -0.0002128174 0.4523647509 0.0002861389 0.0048395097
1666059902.15139 32.886839 0.758223 0.513562 -0.007710 -0.005242 0.999775 0.019054 0.0000024123 -0.0000000424 -0.0000062286 0.0000018875 -0.0000043065 0.0004197621 0.0177634098 -0.0136644511 -0.0002000155 0.4492895713 0.0002814964 0.0048320656
1666059902.25139 32.754332 0.756214 0.512587 -0.009368 -0.006793 0.999854 0.012601 0.0000025139 0.0000000147 -0.0000077548 0.0000019629 -0.0000060174 0.0004197722 0.0176741294 -0.0136481192 -0.0002001225 0.4452045721 0.0002782138 0.0048295646
1666059902.35139 32.627010 0.757384 0.511603 -0.010642 -0.006361 0.999891 0.008069 0.0000025683 0.0000000316 -0.0000088057 0.0000019831 -0.0000055993 0.0004198282 0.0175857306 -0.0136066943 -0.0002009763 0.4416667393 0.0002743132 0.0048272878
1666059902.45139 32.512676 0.759100 0.511060 -0.009008 -0.004775 0.999934 0.005386 0.0000025230 -0.0000000088 -0.0000074408 0.0000019867 -0.0000042417 0.0004199868 0.0174994640 -0.0135670057 -0.0002051846 0.4385187762 0.0002690649 0.0048254038
1666059902.55139 32.401343 0.757912 0.507594 -0.007375 -0.004785 0.999957 0.003089 0.0000024487 -0.0000000264 -0.0000060415 0.0000019805 -0.0000042695 0.0004200273 0.0174049534 -0.0134701218 -0.0002130954 0.4355247203 0.0002663019 0.0048188354
1666059902.65139 32.282659 0.755310 0.505140 -0.006603 -0.006080 0.999957 0.002370 0.0000024061 -0.0000000070 -0.0000054325 0.0000020071 -0.0000052132 0.0004200298 0.0173089233 -0.0133576613 -0.0002215163 0.4323658666 0.0002619233 0.0048148250
1666059902.75139 32.154035 0.759912 0.507598 0.006325 0.005911 -0.999963 0.000147 0.0000022000 0.0000000517 -0.0000053185 0.0000019219 -0.0000054346 0.0004199817 0.0171808180 -0.0132562143 -0.0002319472 0.4289387969 0.0002575099 0.0048054393
1666059902.85139 32.021126 0.762516 0.505782 0.008423 0.004595 -0.999949 0.003056 0.0000022395 0.0000000518 -0.0000070144 0.0000018809 -0.0000039240 0.0004200067 0.0171092795 -0.0132974253 -0.0002370971 0.4253365714 0.0002551994 0.0048041476
1666059902.95139 31.904323 0.764513 0.505661 0.011739 0.004193 -0.999827 0.013781 0.0000023478 0.0000000674 -0.0000098157 0.0000018746 -0.0000033971 0.0004200122 0.0170315626 -0.0132629458 -0.0002442179 0.4222219314 0.0002535290 0.0048031230
1666059903.05139 31.814225 0.770857 0.501519 0.008179 0.000044 -0.999739 0.021330 0.0000021858 -0.0000000303 -0.0000068346 0.0000018118 0.0000000963 0.0004202131 0.0169428879 -0.0132792463 -0.0002530863 0.4197808910 0.0002510898 0.0047981476
1666059903.15139 31.712537 0.757881 0.501966 0.005235 0.003799 -0.999677 0.024566 0.0000021082 0.0000000095 -0.0000044482 0.0000018337 -0.0000032201 0.0004202912 0.0168438930 -0.0130565210 -0.0002602543 0.4171328966 0.0002462521 0.0047967069
1666059903.25139 31.593801 0.746275 0.499036 0.003494 0.005477 -0.999575 0.028412 0.0000021339 0.0000000272 -0.0000030899 0.0000018740 -0.0000047104 0.0004203625 0.0167589513 -0.0128484260 -0.0002630651 0.4139574728 0.0002419695 0.0047989202
1666059903.35139 31.464554 0.740271 0.497956 0.004632 0.004684 -0.999499 0.030942 0.0000021292 0.0000000132 -0.0000039684 0.0000018472 -0.0000039441 0.0004204105 0.0166783946 -0.0126892023 -0.0002642231 0.4105451542 0.0002385175 0.0048000458
1666059903.45139 31.331148 0.736169 0.494646 0.007238 0.003109 -0.999433 0.032739 0.0000022182 0.0000000281 -0.0000061811 0.0000018427 -0.0000025799 0.0004204383 0.0166009965 -0.0125486093 -0.0002655305 0.4071219532 0.0002360368 0.0048018429
1666059903.55139 31.207745 0.731989 0.493014 0.008084 0.002927 -0.999362 0.034660 0.0000021823 0.0000000759 -0.0000068906 0.0000018045 -0.0000022864 0.0004204124 0.0165147952 -0.0124105342 -0.0002650064 0.4039529461 0.0002346631 0.0047985291
1666059903.65139 31.095953 0.722634 0.494464 0.007079 0.003805 -0.999274 0.037235 0.0000021572 0.0000000847 -0.0000058775 0.0000018234 -0.0000030779 0.0004204740 0.0164358575 -0.0122629341 -0.0002691411 0.4010602202 0.0002326208 0.0047999970
1666059903.75139 30.981580 0.715858 0.495815 0.006350 0.003477 -0.999226 0.038665 0.0000021451 0.0000000843 -0.0000053394 0.0000018254 -0.0000028632 0.0004205258 0.0163577695 -0.0121179103 -0.0002727518 0.3981209889 0.0002301289 0.0048016084
1666059903.85139 30.855921 0.708976 0.495220 0.006174 0.002751 -0.999126 0.041245 0.0000021305 0.0000000759 -0.0000052535 0.0000018129 -0.0000022208 0.0004205720 0.0162786338 -0.0119544392 -0.0002752667 0.3948937904 0.0002283405 0.0048027793
1666059903.95139 30.716953 0.699595 0.494712 0.007426 0.002594 -0.999073 0.042322 0.0000021613 0.0000000732 -0.0000061787 0.0000018015 -0.0000019853 0.0004205613 0.0161949818 -0.0117698564 -0.0002762420 0.3913392175 0.0002272349 0.0048043476
1666059904.05139 30.577304 0.687753 0.493827 0.008116 0.003101 -0.999062 0.042433 0.0000022085 0.0000001006 -0.0000068545 0.0000018117 -0.0000023343 0.0004205593 0.0161005384 -0.0115573936 -0.0002766723 0.3877296989 0.0002262453 0.0048059158
1666059904.15139 30.436453 0.674538 0.494572 0.010315 0.003026 -0.998928 0.045026 0.0000022903 0.0000001255 -0.0000086271 0.0000018234 -0.0000023002 0.0004205404 0.0160078000 -0.0113403813 -0.0002761801 0.3842299846 0.0002253661 0.0048083557
1666059904.25139 30.309712 0.664308 0.493931 0.008684 0.002282 -0.998931 0.045335 0.0000022466 0.0000000973 -0.0000072460 0.0000017779 -0.0000016875 0.0004205448 0.0159189297 -0.0111340299 -0.0002770685 0.3809603157 0.0002239312 0.0048112770
1666059904.35139 30.183662 0.653877 0.492999 0.008246 0.002335 -0.998900 0.046102 0.0000022634 0.0000001160 -0.0000069221 0.0000017961 -0.0000017264 0.0004205827 0.0158325723 -0.0109271794 -0.0002790178 0.3777815359 0.0002214228 0.0048144812
1666059904.45139 30.055074 0.639199 0.490810 0.006855 0.003401 -0.998789 0.048591 0.0000022379 0.0000001367 -0.0000058373 0.0000018146 -0.0000026908 0.0004206403 0.0157426705 -0.0106822163 -0.0002810290 0.3745626882 0.0002190547 0.0048168784
1666059904.55139 29.912067 0.624166 0.491536 0.006220 0.003222 -0.998695 0.050583 0.0000021982 0.0000001486 -0.0000050979 0.0000018050 -0.0000026366 0.0004206547 0.0156462648 -0.0104376862 -0.0002829139 0.3710827370 0.0002175186 0.0048191194
1666059904.65139 29.757930 0.607777 0.491474 0.008062 0.002366 -0.998689 0.050488 0.0000022521 0.0000001475 -0.0000068479 0.0000018015 -0.0000017074 0.0004206322 0.0155516831 -0.0101811806 -0.0002833918 0.3672229476 0.0002158766 0.0048229951
1666059904.75139 29.603786 0.591956 0.489417 0.009982 0.001359 -0.998652 0.050926 0.0000023051 0.0000001112 -0.0000086043 0.0000017739 -0.0000004133 0.0004205656 0.0154541389 -0.0099143411 -0.0002839600 0.3633723406 0.0002153451 0.0048265012
1666059904.85139 29.455860 0.573369 0.488078 0.008532 0.001988 -0.998647 0.051256 0.0000022700 0.0000001301 -0.0000071974 0.0000017830 -0.0000012539 0.0004206326 0.0153500106 -0.0095987030 -0.0002833822 0.3597999657 0.0002132332 0.0048312373
1666059904.95139 29.304522 0.554181 0.487878 0.008762 0.002950 -0.998593 0.052212 0.0000022767 0.0000001458 -0.0000074786 0.0000017918 -0.0000022787 0.0004206349 0.0152363161 -0.0092814693 -0.0002832581 0.3561988867 0.0002107538 0.0048349765
1666059905.05139 29.162883 0.538007 0.483804 0.008982 0.002123 -0.998551 0.053015 0.0000022787 0.0000001250 -0.0000075821 0.0000017835 -0.0000013644 0.0004206554 0.0151359362 -0.0090338337 -0.0002852971 0.3525567930 0.0002083329 0.0048396432
